Country,Region,Place_Name,Station_Name,WMO,Latitude,Longitude,Elevation,station_id,observation_time,air_temp,air_temp_unit,dew_point,dew_point_unit,min_temp,min_temp_unit,max_temp,max_temp_unit,temp_change,temp_change_unit,wind_indicator,wind_indicator_unit,wind_speed,wind_speed_unit,wind_direction,wind_direction_unit,pressure_sea_level,pressure_sea_level_unit,pressure_station_level,pressure_station_level_unit,pressure_change,pressure_change_unit,tendency,geopotential,geopotential_unit,height,height_unit,precipitation_indicator,precipitation3H,precipitation6H,precipitation9H,precipitation12H,precipitation15H,precipitation18H,precipitation24H,precipitation_unit,min_lowest_cloud_base,max_lowest_cloud_base,lowest_cloud_base_unit,visibility,visibility_unit,cloud_cover,cloud_cover_unit,cloud_type,cloud_amount,cloud_amount_unit,weather_phenomena,present_weather,TBO,TBO_unit,past_weather,low_cloud_direction,mid_cloud_direction,high_cloud_direction
Bangladesh,BAR,Cox's Bazar|Malaher Para,Cox's Bazar,41992.0,21.433333333333334,91.93333333333334,2.0,41992,08154,28.4,Cel,26.0,Cel,,,,,,,4.0,KT,2.0,KT,150.0,deg,1004.0,hPa,1003.8,hPa,-0.7,hPa,,,,,,0.0,,,,,,,1.0,,,,,2500.0,m,3,okta,low,2.0,okta,1.0,5.0,3.0,h,2.0,,,
Bulgaria,17,Razgrad|Lipnik,Razgrad,15549.0,43.56666666666667,26.5,346.0,15549,08154,24.6,Cel,8.2,Cel,16.7,Cel,26.3,Cel,,,4.0,KT,3.0,KT,70.0,deg,1015.6,hPa,976.4,hPa,,,7.0,,,,,4.0,,,,,,,,,,,,20000.0,m,2,okta,low,2.0,okta,2.0,,,,,,,
Bulgaria,02,Sliven|Sotirya,Sliven,15640.0,42.66666666666666,26.33333333333333,257.0,15640,08154,26.6,Cel,13.1,Cel,20.7,Cel,28.4,Cel,,,4.0,KT,9.0,KT,20.0,deg,1015.5,hPa,986.2,hPa,,,8.0,,,,,4.0,,,,,,,,,,,,24000.0,m,1,okta,low,1.0,okta,2.0,,,,,,,
Bulgaria,3,Varna|Sv. Konstantin i Elena,Varna MET OBS,15552.0,43.2,27.95,40.0,15552,08154,24.5,Cel,16.7,Cel,20.8,Cel,26.1,Cel,,,4.0,KT,3.0,KT,50.0,deg,1016.1,hPa,1011.5,hPa,,,8.0,,,,,4.0,,,,,,,,,,,,20000.0,m,5,okta,low,5.0,okta,2.0,,,,,,,
Bulgaria,26,Kurdjali|Nevestino,Kardzali,15730.0,41.65,25.383333333333333,330.0,15730,08154,27.1,Cel,-0.5,Cel,20.0,Cel,28.2,Cel,,,4.0,KT,4.0,KT,50.0,deg,1014.6,hPa,977.4,hPa,,,7.0,,,,,4.0,,,,,,,,,,,,20000.0,m,1,okta,low,1.0,okta,2.0,,,,,,,
Bulgaria,2,Burgas|Kvartal Kraymorie,Burgas AP,15655.0,42.5,27.48333333333333,27.0,15655,08154,24.8,Cel,17.2,Cel,19.5,Cel,27.8,Cel,,,4.0,KT,12.0,KT,50.0,deg,1015.2,hPa,1012.1,hPa,,,7.0,,,,,4.0,,,,,,,,,,,,20000.0,m,6,okta,low,4.0,okta,2.0,,,,,,,
China,QH,Huatugou|Mangnai,Huatugou,51886.0,38.25,90.85,2949.0,51886,08154,13.6,Cel,-1.2,Cel,12.1,Cel,18.6,Cel,,,4.0,KT,4.0,KT,80.0,deg,1010.2,hPa,717.9,hPa,6.2,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,25000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Hotan,Hotan AP,51828.0,37.13333333333333,79.93333333333334,1358.0,51828,08154,21.3,Cel,7.2,Cel,19.5,Cel,26.8,Cel,,,4.0,KT,0.0,KT,,,1010.5,hPa,862.8,hPa,4.0,hPa,2.0,,,,,1.0,,0.0,,,,,,mm,,,,5000.0,m,0,,,,,4.0,6.0,3.0,h,,,,
China,XJ,Shache,Shache,51811.0,38.43333333333333,77.26666666666667,1218.0,51811,08154,22.7,Cel,2.8,Cel,18.9,Cel,28.8,Cel,,,4.0,KT,2.0,KT,50.0,deg,1010.4,hPa,877.7,hPa,2.5,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,27000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Tikanlik,Tikanlik,51765.0,40.63333333333333,87.7,842.0,51765,08154,18.1,Cel,5.7,Cel,18.1,Cel,28.3,Cel,,,4.0,KT,1.0,KT,110.0,deg,1016.6,hPa,921.7,hPa,10.2,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,4500.0,m,0,,,,,4.0,6.0,3.0,h,,,,
China,XJ,Bachu,Bachu,51716.0,39.8,78.56666666666666,1114.0,51716,08154,19.1,Cel,4.8,Cel,11.7,Cel,28.5,Cel,,,4.0,KT,1.0,KT,60.0,deg,1013.4,hPa,890.6,hPa,5.2,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,18000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Kashgar,Kashgar AP,51709.0,39.48333333333333,75.75,1372.0,51709,08154,21.6,Cel,7.1,Cel,12.9,Cel,26.6,Cel,,,4.0,KT,1.0,KT,160.0,deg,1011.5,hPa,863.0,hPa,3.0,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,24000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Korla,Korla,51656.0,41.72944444444445,85.81861111111111,891.0,51656,08154,18.1,Cel,11.2,Cel,14.6,Cel,26.6,Cel,,,4.0,KT,2.0,KT,120.0,deg,1016.4,hPa,915.3,hPa,9.5,hPa,2.0,,,,,1.0,,0.0,,,,,,mm,,,,15000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Putao,Putao,51573.0,42.95,89.22972222222222,22.0,51573,08154,25.3,Cel,5.0,Cel,21.0,Cel,30.5,Cel,,,4.0,KT,,,,,1016.6,hPa,1011.9,hPa,13.0,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,12000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Shuimogou|Urumqi|Urum-qi|Urumchi|Dihua|Ürümqi,Shuimogou,51463.0,43.78333333333333,87.61666666666666,897.0,51463,08154,11.5,Cel,5.8,Cel,8.5,Cel,16.0,Cel,,,4.0,KT,2.0,KT,10.0,deg,1024.8,hPa,908.4,hPa,-1.6,hPa,2.0,,,,,1.0,,0.0,,,,,2.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Karamay,Karamay,51243.0,45.61666666666667,84.85,454.0,51243,08154,14.7,Cel,8.9,Cel,10.4,Cel,20.8,Cel,,,4.0,KT,1.0,KT,310.0,deg,1023.7,hPa,970.7,hPa,-0.7,hPa,2.0,,,,,1.0,,0.0,,,,,0.2,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Hoboksar,Hoboksar,51156.0,46.81,85.74888888888889,1315.0,51156,08154,9.9,Cel,2.0,Cel,2.7,Cel,15.1,Cel,,,4.0,KT,2.0,KT,130.0,deg,1025.3,hPa,875.3,hPa,1.9,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,18000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Fuyun,Fuyun,51087.0,47.016666666666666,89.5,889.0,51087,08154,11.2,Cel,1.2,Cel,8.1,Cel,16.5,Cel,,,4.0,KT,2.0,KT,300.0,deg,1024.4,hPa,924.4,hPa,2.0,hPa,2.0,,,,,1.0,,0.0,,,,,0.2,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Hami|Taojiagong,Hami Met Obs,52203.0,42.81666666666667,93.51666666666668,765.0,52203,08154,18.1,Cel,0.3,Cel,16.4,Cel,26.3,Cel,,,4.0,KT,2.0,KT,80.0,deg,1017.4,hPa,932.8,hPa,12.5,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,23000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Kuqa|Kucha,Kuqa,51644.0,41.71666666666667,82.95,1058.0,51644,08154,13.2,Cel,6.1,Cel,8.9,Cel,25.7,Cel,,,4.0,KT,1.0,KT,10.0,deg,1016.4,hPa,895.9,hPa,6.0,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,12000.0,m,0,,,,,4.0,,,,,,,
China,QH,Lenghu,Lenghu,52602.0,38.833333333333336,93.38333333333334,2754.0,52602,08154,11.5,Cel,-0.3,Cel,11.4,Cel,20.6,Cel,,,4.0,KT,2.0,KT,50.0,deg,1009.4,hPa,732.5,hPa,6.5,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,XZ,Lhasa|La-sa|Lasa,Lhasa MET,55591.0,29.66,91.13,3650.0,55591,08154,19.2,Cel,5.3,Cel,15.4,Cel,24.2,Cel,,,4.0,KT,2.0,KT,100.0,deg,992.7,hPa,655.2,hPa,-0.1,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,QH,Golmud,Golmud,52818.0,36.41666666666666,94.9,2821.0,52818,08154,14.9,Cel,3.7,Cel,13.0,Cel,21.3,Cel,,,4.0,KT,2.0,KT,250.0,deg,1009.7,hPa,729.8,hPa,7.9,hPa,2.0,,,,,1.0,,0.1,,,,,0.8,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,FJ,Fuzhou|Foochow|Fuchow|Fuh-chau|Fuh-Chow|Hock Chew|Hokchew|Guxi|Hongshanzhen,Fuzhou City MET,58847.0,26.08333333333333,119.28333333333332,81.0,58847,08154,28.0,Cel,23.2,Cel,27.1,Cel,33.5,Cel,,,4.0,KT,1.0,KT,50.0,deg,1010.7,hPa,1001.0,hPa,-1.7,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,17000.0,m,0,,,,,4.0,,,,,,,
China,HB,Wuhan|Dingjiatai|Wujiashan,Wuhan Tianhe Intl AP,57494.0,30.6,114.05,24.0,57494,08154,28.0,Cel,24.2,Cel,26.5,Cel,37.5,Cel,,,4.0,KT,1.0,KT,40.0,deg,1008.6,hPa,1005.8,hPa,-2.4,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,11000.0,m,0,,,,,4.0,,,,,,,
China,,Szarvas,Szarvas,56312.0,46.86972,20.5275,85.0,56312,08154,19.1,Cel,8.4,Cel,13.0,Cel,26.5,Cel,5.0,Cel,4.0,KT,2.0,KT,230.0,deg,1000.2,hPa,711.2,hPa,-1.2,hPa,2.0,,,,,0.0,,0.0,,0.0,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,0.0,3.0,h,,,,
China,XZ,Xêxung|Xiemai,Xêxung,56116.0,31.416666666666668,95.6,3901.0,56116,08154,12.3,Cel,9.0,Cel,9.7,Cel,19.5,Cel,5.0,Cel,4.0,KT,1.0,KT,40.0,deg,1000.3,hPa,639.4,hPa,-0.6,hPa,2.0,,,,,0.0,,0.9,,0.9,,,1.1,mm,,,,30000.0,m,0,,,,,4.0,0.0,3.0,h,,,,
China,QH,Tanggulashan,Tanggulash,56004.0,34.21666666666667,92.43333333333334,4536.0,56004,08154,6.0,Cel,3.3,Cel,4.7,Cel,14.5,Cel,,,4.0,KT,2.0,KT,240.0,deg,1003.3,hPa,590.8,hPa,1.6,hPa,2.0,,,,,1.0,,4.0,,,,,6.3,mm,,,,30000.0,m,0,,,,,4.0,21.0,3.0,h,,,,
China,GS,Minqin,Minqin,52681.0,38.63333333333333,103.08333333333331,1367.0,52681,08154,15.4,Cel,12.5,Cel,14.0,Cel,23.1,Cel,,,4.0,KT,5.0,KT,280.0,deg,1016.4,hPa,866.2,hPa,8.0,hPa,2.0,,,,,1.0,,0.8,,,,,0.8,mm,,,,19000.0,m,0,,,,,4.0,60.0,3.0,h,,,,
China,XZ,Pagri|Qujia,Pagri,55773.0,27.73333333333333,89.08333333333333,4358.0,55773,08154,8.7,Cel,5.8,Cel,4.4,Cel,14.4,Cel,5.0,Cel,4.0,KT,8.0,KT,110.0,deg,1002.1,hPa,607.6,hPa,-0.9,hPa,2.0,,,,,0.0,,0.0,,0.0,,,0.8,mm,,,,30000.0,m,0,,,,,4.0,0.0,3.0,h,,,,
China,XJ,Xemirxek,Xemirxek,51076.0,47.73333333333333,88.08333333333333,724.0,51076,08154,8.4,Cel,3.8,Cel,5.4,Cel,17.0,Cel,,,4.0,KT,1.0,KT,20.0,deg,1025.2,hPa,938.6,hPa,2.7,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,XZ,Xigatse|Rikaze|Jih-k'a-tse,Xigatse / MET OBS,55578.0,29.25,88.88333333333334,3859.0,55578,08154,18.1,Cel,2.8,Cel,10.8,Cel,23.8,Cel,5.0,Cel,4.0,KT,2.0,KT,200.0,deg,991.1,hPa,640.3,hPa,-0.6,hPa,2.0,,,,,0.0,,0.0,,0.0,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,0.0,3.0,h,,,,
China,XZ,Nagqu|Dagapu,Nagqu,55299.0,31.48333333333333,92.06666666666666,4512.0,55299,08154,9.0,Cel,3.8,Cel,6.1,Cel,15.8,Cel,,,4.0,KT,1.0,KT,140.0,deg,997.9,hPa,592.0,hPa,-0.1,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,21.0,3.0,h,,,,
China,XZ,Shiquanhe,Shiquanhe,55228.0,32.5,80.08333333333333,4280.0,55228,08154,14.6,Cel,-4.2,Cel,8.6,Cel,20.8,Cel,5.0,Cel,4.0,KT,2.0,KT,250.0,deg,992.4,hPa,606.8,hPa,0.1,hPa,2.0,,,,,0.0,,0.0,,0.0,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,0.0,3.0,h,,,,
China,SD,Qingdao|Ch'ingtao|Tsingtao|Dazhanshancun,Qingdao Liuting Intl AP,54857.0,36.06666666666667,120.33333333333331,40.0,54857,08154,25.2,Cel,21.1,Cel,23.5,Cel,29.1,Cel,,,4.0,KT,2.0,KT,150.0,deg,1014.2,hPa,1005.3,hPa,,,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,NM,Hohhot|Huhhot,Hohhot Baita Intl AP,53463.0,40.85,111.56666666666666,1188.0,53463,08154,18.5,Cel,18.5,Cel,15.3,Cel,18.5,Cel,,,4.0,KT,1.0,KT,310.0,deg,1009.9,hPa,883.0,hPa,-3.8,hPa,4.0,,,,,1.0,,2.0,,,,,38.2,mm,,,,1400.0,m,0,,,,,4.0,10.0,3.0,h,,,,
China,XZ,Xêgar|Tingri,Xegar,55664.0,28.633333333333333,87.08333333333333,4470.0,55664,08154,13.3,Cel,-0.4,Cel,7.7,Cel,20.2,Cel,5.0,Cel,4.0,KT,3.0,KT,240.0,deg,995.8,hPa,605.9,hPa,-0.7,hPa,2.0,,,,,0.0,,0.0,,0.0,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,0.0,3.0,h,,,,
China,HL,Nenjiang,Nenjiang,50557.0,49.16666666666666,125.23333333333332,224.0,50557,08154,15.7,Cel,12.6,Cel,8.4,Cel,26.5,Cel,,,4.0,KT,2.0,KT,130.0,deg,1009.9,hPa,981.6,hPa,,,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
Egypt,JNS,El Tor|Al Jubayl,El Tor,62459.0,28.20888888888889,33.64555555555555,35.05,62459,08154,32.8,Cel,21.6,Cel,,,,,,,4.0,KT,8.0,KT,300.0,deg,1005.8,hPa,,,,,7.0,,,,,4.0,,,,,,,,,,,,6000.0,m,0,okta,,,,1.0,,,,,,,
Egypt,BAM,Kosseir|Al Quşayr,Kosseir,62465.0,26.135555555555555,34.25833333333333,15.4,62465,08154,31.4,Cel,24.5,Cel,,,,,,,4.0,KT,3.0,KT,30.0,deg,1006.6,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,TU,Aburdees|Abū Rudays,Aburdees,62458.0,28.910555555555558,33.19555555555556,5.19,62458,08154,32.0,Cel,20.5,Cel,,,,,,,4.0,KT,8.0,KT,310.0,deg,1007.6,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,MAT,Mersa Matruh|Marsa Matruh,Mersa Matruh / MIL,62306.0,31.325277777777774,27.221666666666668,28.96,62306,08154,30.0,Cel,21.0,Cel,,,,,,,4.0,KT,9.0,KT,330.0,deg,1011.8,hPa,,,,,7.0,,,,,4.0,,,,,,,,,,,,10000.0,m,5,okta,,,,2.0,,,,,,,
Egypt,MAT,Dabaa|Aḑ Ḑab‘ah,Dabaa,62309.0,31.032777777777778,28.44472222222222,17.0,62309,08154,30.6,Cel,22.4,Cel,,,,,,,4.0,KT,8.0,KT,330.0,deg,1010.0,hPa,,,,,7.0,,,,,4.0,,,,,,,,,,,,10000.0,m,3,okta,,,,2.0,,,,,,,
Egypt,SHQ,Port Said|Al Manākh,El Gamil,62332.0,31.27888888888889,32.23777777777778,2.44,62332,08154,30.6,Cel,23.9,Cel,,,,,,,4.0,KT,10.0,KT,350.0,deg,1009.4,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,SHS,El Arish|Elarish|El-Qushlâqât,El Arish / Intl AP,62337.0,31.07333333333333,33.83583333333333,36.88,62337,08154,31.4,Cel,23.0,Cel,,,,,,,4.0,KT,8.0,KT,320.0,deg,1009.0,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,MNY,Minya|Tallah,Minya,62387.0,28.08333333333333,30.73333333333333,37.15,62387,08154,35.4,Cel,13.4,Cel,,,,,,,4.0,KT,7.0,KT,340.0,deg,1008.6,hPa,,,,,7.0,,,,,4.0,,,,,,,,,,,,10000.0,m,3,okta,,,,2.0,,,,,,,
Egypt,WJD,Asyut|Banī Ghālib,Asyut,62393.0,27.038055555555555,31.011944444444445,235.31,62393,08154,34.2,Cel,12.6,Cel,,,,,,,4.0,KT,10.0,KT,10.0,deg,1011.4,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,QIN,Luxor|Al Ḩubayl,Luxor AP,62405.0,25.67083333333333,32.70638888888889,89.66,62405,08154,37.4,Cel,9.7,Cel,,,,,,,4.0,KT,5.0,KT,290.0,deg,1007.4,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,QHR,Cairo|Almāz̧ah,Cairo / Intl AP,62366.0,30.11138888888889,31.413888888888888,116.43,62366,08154,34.8,Cel,14.1,Cel,,,,,,,4.0,KT,6.0,KT,360.0,deg,1007.8,hPa,,,,,7.0,,,,,4.0,,,,,,,,,,,,10000.0,m,2,okta,,,,5.0,,,,,,,
Egypt,ASW,Abu Simbel|Abū Sunbul,Abu Simbel / Ruins,62419.0,22.375833333333333,31.611666666666668,187.76,62419,08154,36.6,Cel,15.7,Cel,,,,,,,4.0,KT,0.0,KT,,,1006.6,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,JZH,Baharia|Al Bawīţī,Oasis,62420.0,28.33333333333333,28.9,127.47,62420,08154,35.6,Cel,12.7,Cel,,,,,,,4.0,KT,7.0,KT,300.0,deg,1008.4,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,WJD,Dakhla|Mūţ,Oasis,62432.0,25.502777777777776,28.9725,186.84,62432,08154,37.0,Cel,8.1,Cel,,,,,,,4.0,KT,14.0,KT,330.0,deg,1010.9,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,WJD,Kharga|Al Khārijah,Oasis,62435.0,25.46444444444445,30.5425,58.52,62435,08154,37.4,Cel,9.2,Cel,,,,,,,4.0,KT,5.0,KT,360.0,deg,1007.4,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,IML,Ismailia|Al ‘Arā’ishīyah al Jadīdah,Ismailia,62440.0,30.591666666666665,32.24722222222222,12.48,62440,08154,33.0,Cel,21.8,Cel,,,,,,,4.0,KT,10.0,KT,50.0,deg,1008.5,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,JNS,Ras Sedr|Sudr,Ras Sedr / Cape,62455.0,29.584444444444443,32.7175,3.26,62455,08154,35.5,Cel,15.8,Cel,,,,,,,4.0,KT,6.0,KT,310.0,deg,1007.8,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,ASW,Aswan|Asswan|Naj‘ Tinjār,Aswan Dam,62414.0,23.96444444444445,32.82,201.78,62414,08154,38.4,Cel,9.6,Cel,,,,,,,4.0,KT,10.0,KT,300.0,deg,1009.9,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Greece,LI,Kasteli|Moukhtároi,Kasteli AFB,16760.0,35.18888888888889,25.32888888888889,337.0,16760,08154,25.4,Cel,17.3,Cel,,,,,,,4.0,KT,12.0,KT,360.0,deg,1013.1,hPa,,,,,7.0,,,,,4.0,,,,,,,,,,,,10000.0,m,3,okta,low,2.0,okta,2.0,,,,,,,
Greece,M,Iraklion|Heraklion Airport Terminal,Nikos Kazantzakis AP,16754.0,35.335277777777776,25.181944444444444,35.05,16754,08154,28.0,Cel,21.5,Cel,,,,,,,4.0,KT,13.0,KT,310.0,deg,1013.1,hPa,1008.6,hPa,,,8.0,,,,,4.0,,,,,,,,,,,,10000.0,m,1,okta,low,1.0,okta,2.0,,,,,,,
Greece,LI,Rhodes|Rodos|Diagoras|Paradeísion,Paradissi,16749.0,36.4025,28.08888888888889,6.45,16749,08154,30.2,Cel,21.7,Cel,,,,,,,4.0,KT,15.0,KT,250.0,deg,1006.7,hPa,1005.4,hPa,,,7.0,,,,,4.0,,,,,,,,,,,,10000.0,m,1,okta,low,1.0,okta,2.0,,,,,,,
Greece,LI,Kos Airport|Antimácheia,Kos Airport,16742.0,36.80055555555556,27.09055555555556,125.66,16742,08154,27.6,Cel,18.3,Cel,,,,,,,4.0,KT,17.0,KT,310.0,deg,1008.7,hPa,994.0,hPa,,,6.0,,,,,4.0,,,,,,,,,,,,10000.0,m,2,okta,middle,1.0,okta,2.0,,,,,,,
Greece,LI,Chios|Kambos,Chios AP,16706.0,38.34527777777778,26.141944444444444,4.42,16706,08154,29.0,Cel,17.0,Cel,,,,,,,4.0,KT,11.0,KT,10.0,deg,1010.9,hPa,1010.2,hPa,,,7.0,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
